Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Gampaha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,31.5
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kottawa,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,31.75
SUZUKI,ALTO LXI,2006,800.0,Manual,Petrol,209000.0,Mawanella,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.95
SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Kandy,2025-01-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.9
SUZUKI,ALTO LXI,2013,800.0,Manual,Petrol,132000.0,Kandy,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.9
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Negombo,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,32.8
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.25
SUZUKI,ALTO LXI,2011,964.0,Manual,Petrol,154000.0,Tangalle,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.966666666666665
SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Colombo,2025-01-08,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,28.5
SUZUKI,ALTO LXI,2010,800.0,Manual,Petrol,165000.0,Gampaha,2025-01-06,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
SUZUKI,ALTO LXI,2014,800.0,Manual,Petrol,121000.0,Kurunegala,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,29.5
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Hanwella,2025-01-27,No Leasing,USED,Available,Available,Available,Available,32.85
SUZUKI,ALTO LXI,2005,800.0,Manual,Petrol,220000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,22.5
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Battaramulla,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,35.4
SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Negombo,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,35.25
SUZUKI,ALTO LXI,2007,800.0,Manual,Petrol,198000.0,Kuliyapitiya,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.9
SUZUKI,ALTO LXI,2014,800.0,Manual,Petrol,121000.0,Homagama,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,31.0
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Hanwella,2024-12-26,No Leasing,USED,Available,Available,Available,Available,33.9
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Homagama,2024-12-26,No Leasing,USED,Available,Available,Not_Available,Available,32.5
SUZUKI,ALTO LXI,2011,796.0,Manual,Petrol,154000.0,Galle,2024-12-25,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,26.966666666666665
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kalutara,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Available,33.0
SUZUKI,ALTO LXI,2007,800.0,Manual,Petrol,198000.0,Malabe,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.5
SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Minuwangoda,2024-12-19,No Leasing,USED,Available,Available,Available,Available,32.85
SUZUKI,ALTO LXI,2006,800.0,Manual,Petrol,209000.0,Piliyandala,2024-12-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.0
SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Colombo,2024-12-16,No Leasing,USED,Available,Available,Not_Available,Available,36.5
SUZUKI,ALTO LXI,2015,1000.0,Manual,Petrol,110000.0,Kadawatha,2024-12-15,No Leasing,USED,Available,Available,Not_Available,Available,32.9
SUZUKI,ALTO LXI,2010,800.0,Manual,Petrol,165000.0,Homagama,2024-12-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,26.2
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kandy,2024-12-05,No Leasing,USED,Available,Available,Available,Not_Available,29.5
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,32.95
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Padukka,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,33.0
SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Tangalle,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,32.75
SUZUKI,ALTO SPECIAL EDITION,2011,800.0,Manual,Petrol,154000.0,Galle,2024-12-26,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.65
SUZUKI,ALTO SPORT,2011,800.0,Manual,Petrol,154000.0,Matara,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.0
SUZUKI,ALTO SPORT,2015,800.0,Manual,Petrol,110000.0,Panadura,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,27.750000000000004
SUZUKI,ALTO SPORT,2011,800.0,Manual,Petrol,154000.0,Negombo,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.5
SUZUKI,ALTO SPORT,2010,800.0,Manual,Petrol,165000.0,Kuliyapitiya,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.8
SUZUKI,ALTO SPORT,2010,800.0,Manual,Petrol,165000.0,Chilaw,2025-01-30,No Leasing,USED,Available,Available,Available,Available,26.25
SUZUKI,ALTO SPORT,2011,800.0,Manual,Petrol,154000.0,Gampaha,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.75
SUZUKI,ALTO SPORT,2010,800.0,Manual,Petrol,165000.0,Ratnapura,2025-01-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.5
SUZUKI,ALTO SPORT,2010,800.0,Manual,Petrol,165000.0,Polonnaruwa,2025-01-14,No Leasing,USED,Available,Available,Available,Available,26.5
SUZUKI,ALTO SPORT,2010,800.0,Manual,Petrol,165000.0,Ratnapura,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.5
SUZUKI,ALTO SPORT,2010,800.0,Manual,Petrol,165000.0,Kotte,2025-01-28,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,26.25833333333333
SUZUKI,ALTO SPORT,2014,800.0,Manual,Petrol,121000.0,Bandaragama,2024-12-31,No Leasing,USED,Available,Available,Not_Available,Available,27.750000000000004
SUZUKI,ALTO SPORT,2011,800.0,Manual,Petrol,154000.0,Gampaha,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.8
SUZUKI,ALTO SPORT,2012,800.0,Manual,Petrol,143000.0,Galle,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.0
SUZUKI,ALTO SPORT,2012,800.0,Manual,Petrol,143000.0,Gampaha,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.25
SUZUKI,ALTO SPORT,2011,800.0,Manual,Petrol,154000.0,Kuliyapitiya,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.85
SUZUKI,ALTO SPORT,2011,800.0,Manual,Petrol,154000.0,Gampaha,2024-12-19,No Leasing,USED,Available,Available,Available,Available,27.5
SUZUKI,ALTO SPORT,2010,650.0,Manual,Petrol,165000.0,Colombo,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.35
SUZUKI,ALTO SPORT RPM METER,2004,800.0,Manual,Petrol,231000.0,Nittambuwa,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,7.85
SUZUKI,ALTO SPORTS,2012,800.0,Manual,Petrol,143000.0,Kandy,2025-01-08,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.5
SUZUKI,BALENO,2016,990.0,Automatic,Petrol,99000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,82.5
SUZUKI,BALENO,1999,1300.0,Manual,Petrol,286000.0,Balangoda,2025-02-01,Ongoing Lease,USED,Available,Available,Not_Available,Available,23.0
SUZUKI,BALENO,2017,990.0,Automatic,Petrol,88000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,86.5
SUZUKI,BALENO,2020,1097.0,Automatic,Petrol,55000.0,Nugegoda,2025-01-29,No Leasing,USED,Available,Available,Available,Available,89.5
SUZUKI,BALENO,2019,1000.0,Automatic,Petrol,66000.0,Kadawatha,2025-01-29,No Leasing,USED,Available,Available,Available,Available,78.75
SUZUKI,BALENO,1999,1400.0,Manual,Petrol,286000.0,Horana,2025-01-18,No Leasing,USED,Available,Available,Available,Not_Available,22.75
SUZUKI,BALENO,2002,1100.0,Manual,Petrol,253000.0,Kegalle,2025-01-23,No Leasing,NEW,Available,Available,Available,Available,23.0
SUZUKI,BALENO,2019,1097.0,Automatic,Petrol,66000.0,Colombo,2024-12-28,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,91.0
SUZUKI,BALENO,2019,1000.0,Automatic,Petrol,66000.0,Avissawella,2024-12-06,No Leasing,USED,Available,Available,Available,Available,91.0
SUZUKI,BALENO,2016,1000.0,Automatic,Petrol,99000.0,Kurunegala,2024-12-04,Ongoing Lease,USED,Available,Available,Available,Available,82.0
SUZUKI,BALENO TURBO,2018,1000.0,Automatic,Petrol,77000.0,Matara,2024-12-29,No Leasing,USED,Available,Available,Available,Available,89.0
SUZUKI,BALENO TURBO,2019,1000.0,Automatic,Petrol,66000.0,Dehiwala-Mount-Lavinia,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,93.5
SUZUKI,BALENO XT JAPAN,2019,1000.0,Automatic,Petrol,66000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,85.0
SUZUKI,BEETLE JAPAN,2007,1500.0,Automatic,Petrol,198000.0,Kurunegala,2025-01-04,No Leasing,USED,Available,Not_Available,Available,Not_Available,54.0
SUZUKI,CELEREO VXI,2016,1000.0,Automatic,Petrol,99000.0,Ampara,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,47.5
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Kadawatha,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,43.75
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,48.5
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Bandarawela,2025-02-04,No Leasing,USED,Available,Available,Available,Available,48.5
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Anuradapura,2025-02-03,No Leasing,USED,Available,Available,Available,Available,48.75
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Ja-Ela,2025-02-03,No Leasing,USED,Available,Available,Available,Available,45.0
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Anuradapura,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,49.0
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2025-02-02,No Leasing,USED,Available,Available,Available,Available,46.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kiribathgoda,2025-02-01,No Leasing,USED,Available,Available,Available,Available,46.9
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Dompe,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,44.25
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Colombo,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,48.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Dehiwala-Mount-Lavinia,2025-01-30,No Leasing,USED,Available,Available,Available,Available,49.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Moratuwa,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,48.85
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Gampaha,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Available,49.9
SUZUKI,CELERIO,2015,1008.0,Automatic,Petrol,110000.0,Kottawa,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Available,48.25
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Dompe,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,45.25
SUZUKI,CELERIO,2017,1000.0,Automatic,Petrol,88000.0,Puttalam,2025-01-17,No Leasing,USED,Available,Available,Available,Available,48.0
SUZUKI,CELERIO,2016,1000.0,Manual,Petrol,99000.0,Polonnaruwa,2025-01-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,44.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Nittambuwa,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,44.25
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Colombo,2025-01-08,No Leasing,USED,Available,Available,Not_Available,Available,49.25
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Colombo,2025-01-05,No Leasing,USED,Available,Available,Available,Available,44.25
SUZUKI,CELERIO,2015,1000.0,Manual,Petrol,110000.0,Badulla,2025-01-28,No Leasing,USED,Available,Available,Available,Available,44.9
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Gampaha,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Available,49.8
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Moratuwa,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Available,51.75
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Divulapitiya,2025-01-24,No Leasing,USED,Available,Available,Available,Available,46.75
SUZUKI,CELERIO,2017,1500.0,Automatic,Petrol,88000.0,Horana,2025-01-23,No Leasing,USED,Available,Available,Available,Available,49.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kesbewa,2025-01-23,No Leasing,USED,Available,Available,Available,Available,48.95
SUZUKI,CELERIO,2015,996.0,Manual,Petrol,110000.0,Kaduwela,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Available,40.0
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Kalutara,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Available,53.0
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,45.25
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Colombo,2025-01-02,No Leasing,USED,Available,Available,Available,Available,46.86111111111111
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kegalle,2024-12-31,No Leasing,USED,Available,Available,Available,Available,51.0
SUZUKI,CELERIO,2017,1000.0,Automatic,Petrol,88000.0,Trincomalee,2024-12-29,No Leasing,USED,Available,Available,Available,Available,52.5
SUZUKI,CELERIO,2016,1000.0,Manual,Petrol,99000.0,Mullaitivu,2024-12-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,43.0
SUZUKI,CELERIO,2015,996.0,Automatic,Petrol,110000.0,Puttalam,2024-12-28,No Leasing,USED,Available,Available,Available,Available,49.5
SUZUKI,CELERIO,2018,1000.0,Automatic,Petrol,77000.0,Kurunegala,2024-12-27,Ongoing Lease,USED,Available,Available,Available,Available,55.3125
SUZUKI,CELERIO,2015,1008.0,Automatic,Petrol,110000.0,Nawalapitiya,2024-12-27,No Leasing,USED,Available,Available,Available,Available,55.0
SUZUKI,CELERIO,2017,1000.0,Manual,Petrol,88000.0,Badulla,2024-12-26,No Leasing,USED,Available,Available,Not_Available,Not_Available,47.8
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Moratuwa,2024-12-25,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,47.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Pannipitiya,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Available,49.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Matara,2024-12-21,No Leasing,USED,Available,Available,Available,Available,48.75009
SUZUKI,CELERIO,2016,1000.0,Manual,Petrol,99000.0,Colombo,2024-12-20,No Leasing,USED,Available,Available,Available,Available,46.8
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Pannipitiya,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Available,47.5
SUZUKI,CELERIO,2016,1000.0,Manual,Petrol,99000.0,Kalutara,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,47.5
SUZUKI,CELERIO,2015,1008.0,Automatic,Petrol,110000.0,Wennappuwa,2024-12-19,No Leasing,USED,Available,Available,Available,Available,45.0
SUZUKI,CELERIO,2016,1000.0,Manual,Petrol,99000.0,Negombo,2024-12-19,No Leasing,USED,Available,Available,Available,Available,50.75
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Kurunegala,2024-12-19,No Leasing,USED,Available,Available,Available,Available,49.25
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Available,47.4200036
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Kadawatha,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Available,49.25
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Kiribathgoda,2024-12-15,No Leasing,USED,Available,Available,Available,Available,47.0
SUZUKI,CELERIO,2015,990.0,Automatic,Petrol,110000.0,Galle,2024-12-14,No Leasing,USED,Available,Available,Not_Available,Available,48.5
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kurunegala,2024-12-14,No Leasing,USED,Available,Available,Not_Available,Available,45.25
SUZUKI,CELERIO,2014,1000.0,Automatic,Petrol,121000.0,Dehiwala-Mount-Lavinia,2024-12-13,No Leasing,USED,Available,Available,Available,Not_Available,45.75
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Colombo,2024-12-11,No Leasing,USED,Available,Available,Not_Available,Available,45.25
SUZUKI,CELERIO,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Available,49.9
SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Kadawatha,2024-12-06,No Leasing,USED,Available,Available,Not_Available,Available,50.25
SUZUKI,CELERIO,2017,1000.0,Automatic,Petrol,88000.0,Kadawatha,2024-12-06,No Leasing,USED,Available,Available,Not_Available,Available,54.75
SUZUKI,CELERIO LXI,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,49.75
SUZUKI,CELERIO LXI,2015,1000.0,Manual,Petrol,110000.0,Nugegoda,2024-12-15,No Leasing,USED,Available,Available,Not_Available,Available,42.25
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Ja-Ela,2025-02-05,No Leasing,USED,Available,Available,Available,Available,47.25555555555556
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Malabe,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,46.75
SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Galle,2025-01-31,No Leasing,USED,Available,Available,Available,Available,50.25
SUZUKI,CELERIO VXI,2014,1000.0,Automatic,Petrol,121000.0,Kandy,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,45.5
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,45.25
SUZUKI,CELERIO VXI,2016,1500.0,Automatic,Petrol,99000.0,Kegalle,2025-01-12,No Leasing,USED,Available,Available,Not_Available,Available,47.75
SUZUKI,CELERIO VXI,2014,1000.0,Automatic,Petrol,121000.0,Avissawella,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Available,48.25
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Homagama,2025-01-08,No Leasing,USED,Available,Available,Not_Available,Available,48.3
SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Avissawella,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Available,51.25
SUZUKI,CELERIO VXI,2014,1000.0,Automatic,Petrol,121000.0,Katunayake,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Available,45.75
SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Jaffna,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,47.5
SUZUKI,CELERIO VXI,2014,1000.0,Automatic,Petrol,121000.0,Galle,2025-01-23,No Leasing,USED,Available,Available,Not_Available,Available,45.5
SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Battaramulla,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,50.95
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Available,47.25
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Available,47.5
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Kiribathgoda,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Available,49.75
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Kurunegala,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,45.5
SUZUKI,CELERIO VXI,2015,998.0,Automatic,Petrol,110000.0,Badulla,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Available,46.5
SUZUKI,CELERIO VXI,2015,1000.0,Automatic,Petrol,110000.0,Kadawatha,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Available,48.5
SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Kadawatha,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,50.75
SUZUKI,CELERIO VXI,2014,1000.0,Automatic,Petrol,121000.0,Galle,2024-12-14,No Leasing,USED,Available,Available,Not_Available,Available,47.0
SUZUKI,CELERIO VXI AMT,2015,996.0,Automatic,Petrol,110000.0,Puttalam,2024-12-27,No Leasing,USED,Available,Available,Available,Available,49.5
SUZUKI,CELERIO X,2018,1000.0,Automatic,Petrol,77000.0,Kurunegala,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Available,61.5
SUZUKI,CELERIO X AGS,2018,1000.0,Automatic,Petrol,77000.0,Colombo,2024-12-21,No Leasing,USED,Available,Available,Available,Available,62.0
SUZUKI,CELERIO ZXI,2014,1000.0,Manual,Petrol,121000.0,Weligama,2025-02-05,No Leasing,USED,Available,Available,Available,Available,44.5
SUZUKI,CELERIO ZXI,2015,1000.0,Manual,Petrol,110000.0,Vavuniya,2025-02-02,No Leasing,USED,Available,Available,Available,Available,49.65
SUZUKI,CELERIO ZXI,2016,1000.0,Automatic,Petrol,99000.0,Kadawatha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,50.0
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Kalmunai,2025-01-15,No Leasing,USED,Available,Available,Available,Available,53.65
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Kadawatha,2025-01-12,No Leasing,USED,Available,Available,Not_Available,Available,52.25
SUZUKI,CELERIO ZXI,2016,1500.0,Automatic,Petrol,99000.0,Colombo,2025-01-09,No Leasing,USED,Available,Available,Available,Available,50.0
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Kadawatha,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Available,51.5
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Colombo,2025-01-27,No Leasing,USED,Available,Available,Available,Available,57.0
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Nittambuwa,2025-01-24,Ongoing Lease,USED,Available,Available,Not_Available,Available,48.9
SUZUKI,CELERIO ZXI,2015,1000.0,Manual,Petrol,110000.0,Horana,2025-01-04,No Leasing,USED,Available,Available,Available,Available,49.65
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Ja-Ela,2024-12-29,No Leasing,USED,Available,Available,Available,Available,55.0
SUZUKI,CELERIO ZXI,2017,1000.0,Automatic,Petrol,88000.0,Kadawatha,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,53.25
SUZUKI,CELERIOX ZXI AGS,2019,998.0,Automatic,Petrol,66000.0,Batticaloa,2024-12-27,No Leasing,USED,Available,Available,Available,Available,62.75
SUZUKI,CIAZ,2015,1400.0,Automatic,Petrol,110000.0,Galle,2025-01-28,No Leasing,USED,Available,Available,Available,Available,75.0
SUZUKI,CULTUS,2000,1500.0,Automatic,Petrol,275000.0,Gampaha,2025-01-09,No Leasing,USED,Available,Available,Available,Available,29.9
SUZUKI,CULTUS,1993,1000.0,Manual,Petrol,352000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Available,Not_Available,10.25
SUZUKI,CULTUS,1990,1300.0,Manual,Petrol,385000.0,Mawanella,2024-12-23,No Leasing,USED,Available,Available,Available,Available,16.5
SUZUKI,CULTUS,1996,1500.0,Automatic,Petrol,319000.0,Colombo,2024-12-06,No Leasing,USED,Available,Available,Available,Available,22.5
SUZUKI,CULTUS JAPAN,1997,1300.0,Automatic,Petrol,308000.0,Gampaha,2025-01-29,No Leasing,USED,Available,Available,Available,Available,18.5
SUZUKI,CULTUS WAGON JAPAN,2004,1500.0,Manual,Petrol,231000.0,Colombo,2025-01-26,No Leasing,USED,Available,Available,Available,Available,26.5
SUZUKI,DAA-MH55S WAGON R,2017,650.0,Automatic,Petrol,88000.0,Kegalle,2024-12-29,No Leasing,USED,Available,Available,Available,Available,71.25
SUZUKI,ERTIGA,2014,1400.0,Manual,Petrol,121000.0,Kadawatha,2024-12-30,No Leasing,USED,Available,Available,Available,Available,55.5
SUZUKI,ESTEEM,2003,1300.0,Manual,Petrol,242000.0,Hambantota,2025-02-02,No Leasing,USED,Available,Available,Available,Available,21.5
SUZUKI,ESTEEM,2003,1299.0,Manual,Petrol,242000.0,Colombo,2025-02-02,No Leasing,USED,Not_Available,Available,Not_Available,Available,14.75
SUZUKI,ESTEEM,2004,1300.0,Manual,Petrol,231000.0,Welimada,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Available,26.5
SUZUKI,ESTEEM,2003,1298.0,Manual,Petrol,242000.0,Galle,2024-12-15,No Leasing,USED,Available,Available,Available,Available,25.0
SUZUKI,ESTEEM,1999,1300.0,Manual,Petrol,286000.0,Kalutara,2024-12-12,No Leasing,USED,Available,Available,Available,Available,19.85
SUZUKI,ESTILO,2010,998.0,Manual,Petrol,165000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,33.9
SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.95
SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Kiribathgoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.5
